instance,nodes,solved,done_reason,makespan,lowerbound
LA_inst612001.rcp,65011,0,time_limit,178,44
LA_inst613001.rcp,924,1,search_exhausted,144,144
LA_inst614001.rcp,38102,1,search_exhausted,183,183
LA_inst615001.rcp,87998,0,time_limit,143,85
LA_inst616001.rcp,75186,0,time_limit,187,96
LA_inst617001.rcp,61170,0,time_limit,165,47
LA_inst618001.rcp,64434,0,time_limit,178,44
LA_inst619001.rcp,924,1,search_exhausted,144,144
LA_inst620001.rcp,38102,1,search_exhausted,183,183
LA_inst62001.rcp,32,1,search_exhausted,144,144
LA_inst621001.rcp,87985,0,time_limit,143,85
LA_inst622001.rcp,74945,0,time_limit,187,96
LA_inst623001.rcp,67097,0,time_limit,166,47
LA_inst624001.rcp,63958,0,time_limit,178,44
LA_inst625001.rcp,924,1,search_exhausted,144,144
LA_inst626001.rcp,38102,1,search_exhausted,183,183
LA_inst627001.rcp,87581,0,time_limit,143,85
LA_inst628001.rcp,75160,0,time_limit,187,96
LA_inst629001.rcp,66906,0,time_limit,166,47
LA_inst630001.rcp,63732,0,time_limit,178,44
LA_inst63001.rcp,75,1,search_exhausted,90,90
LA_inst631001.rcp,924,1,search_exhausted,144,144
LA_inst632001.rcp,38102,1,search_exhausted,183,183
LA_inst633001.rcp,87295,0,time_limit,143,85
LA_inst634001.rcp,75076,0,time_limit,187,96
LA_inst635001.rcp,66358,0,time_limit,166,47
LA_inst636001.rcp,63862,0,time_limit,178,44
LA_inst637001.rcp,924,1,search_exhausted,144,144
LA_inst638001.rcp,38102,1,search_exhausted,183,183
LA_inst639001.rcp,87527,0,time_limit,143,85
LA_inst640001.rcp,75062,0,time_limit,187,96
LA_inst64001.rcp,196,1,search_exhausted,102,102
LA_inst641001.rcp,67502,0,time_limit,166,47
LA_inst642001.rcp,64289,0,time_limit,178,44
LA_inst643001.rcp,924,1,search_exhausted,144,144
LA_inst644001.rcp,38102,1,search_exhausted,183,183
LA_inst645001.rcp,87170,0,time_limit,143,85
LA_inst646001.rcp,75679,0,time_limit,187,96
LA_inst647001.rcp,66875,0,time_limit,166,47
LA_inst648001.rcp,63625,0,time_limit,178,44
LA_inst649001.rcp,924,1,search_exhausted,144,144
LA_inst650001.rcp,38102,1,search_exhausted,183,183
LA_inst65001.rcp,30553,0,time_limit,58,47
LA_inst651001.rcp,87494,0,time_limit,143,85
LA_inst652001.rcp,75237,0,time_limit,187,96
LA_inst653001.rcp,66924,0,time_limit,166,47
LA_inst654001.rcp,64404,0,time_limit,178,44
LA_inst655001.rcp,924,1,search_exhausted,144,144
LA_inst656001.rcp,38102,1,search_exhausted,183,183
LA_inst657001.rcp,88061,0,time_limit,143,85
LA_inst658001.rcp,75407,0,time_limit,187,96
LA_inst659001.rcp,67187,0,time_limit,166,47
LA_inst660001.rcp,64149,0,time_limit,178,44
LA_inst66001.rcp,18160,1,search_exhausted,47,47
LA_inst661001.rcp,924,1,search_exhausted,144,144
LA_inst662001.rcp,38102,1,search_exhausted,183,183
LA_inst663001.rcp,87153,0,time_limit,143,85
LA_inst664001.rcp,75360,0,time_limit,187,96
LA_inst665001.rcp,66922,0,time_limit,166,47
LA_inst666001.rcp,64077,0,time_limit,178,44
LA_inst667001.rcp,924,1,search_exhausted,144,144
LA_inst668001.rcp,38102,1,search_exhausted,183,183
LA_inst669001.rcp,87744,0,time_limit,143,85
LA_inst670001.rcp,74768,0,time_limit,187,96
LA_inst67001.rcp,32,1,search_exhausted,128,128
LA_inst671001.rcp,67421,0,time_limit,166,47
LA_inst672001.rcp,63924,0,time_limit,178,44
LA_inst673001.rcp,924,1,search_exhausted,144,144
LA_inst674001.rcp,38102,1,search_exhausted,183,183
LA_inst675001.rcp,86948,0,time_limit,143,85
LA_inst676001.rcp,74906,0,time_limit,187,96
LA_inst677001.rcp,66523,0,time_limit,166,47
LA_inst678001.rcp,64324,0,time_limit,178,44
LA_inst679001.rcp,924,1,search_exhausted,144,144
LA_inst680001.rcp,38102,1,search_exhausted,183,183
LA_inst68001.rcp,83,1,search_exhausted,145,145
LA_inst681001.rcp,88251,0,time_limit,143,85
LA_inst682001.rcp,75131,0,time_limit,187,96
LA_inst683001.rcp,67199,0,time_limit,166,47
LA_inst684001.rcp,62118,0,time_limit,178,44
LA_inst685001.rcp,924,1,search_exhausted,144,144
LA_inst686001.rcp,38102,1,search_exhausted,183,183
LA_inst687001.rcp,87773,0,time_limit,143,85
LA_inst688001.rcp,75849,0,time_limit,187,96
LA_inst689001.rcp,67046,0,time_limit,166,47
LA_inst690001.rcp,64003,0,time_limit,178,44
LA_inst69001.rcp,32,1,search_exhausted,85,85
LA_inst691001.rcp,924,1,search_exhausted,144,144
LA_inst692001.rcp,38102,1,search_exhausted,183,183
LA_inst693001.rcp,88065,0,time_limit,143,85
LA_inst694001.rcp,75118,0,time_limit,187,96
LA_inst695001.rcp,67033,0,time_limit,166,47
LA_inst696001.rcp,63977,0,time_limit,178,44
LA_inst697001.rcp,924,1,search_exhausted,144,144
LA_inst698001.rcp,38102,1,search_exhausted,183,183
LA_inst699001.rcp,87751,0,time_limit,143,85
LA_inst700001.rcp,75322,0,time_limit,187,96
LA_inst70001.rcp,358,1,search_exhausted,108,108
LA_inst7001.rcp,32,1,search_exhausted,128,128
LA_inst701001.rcp,67564,0,time_limit,166,47
LA_inst702001.rcp,63804,0,time_limit,178,44
LA_inst703001.rcp,924,1,search_exhausted,144,144
LA_inst704001.rcp,38102,1,search_exhausted,183,183
LA_inst705001.rcp,87585,0,time_limit,143,85
LA_inst706001.rcp,75340,0,time_limit,187,96
LA_inst707001.rcp,66923,0,time_limit,166,47
LA_inst708001.rcp,64126,0,time_limit,178,44
LA_inst709001.rcp,924,1,search_exhausted,144,144
LA_inst710001.rcp,38102,1,search_exhausted,183,183
LA_inst71001.rcp,28403,0,time_limit,57,47
LA_inst711001.rcp,86981,0,time_limit,143,85
LA_inst712001.rcp,75525,0,time_limit,187,96
LA_inst713001.rcp,66409,0,time_limit,166,47
LA_inst714001.rcp,64835,0,time_limit,178,44
LA_inst715001.rcp,924,1,search_exhausted,144,144
LA_inst716001.rcp,38102,1,search_exhausted,183,183
LA_inst717001.rcp,87472,0,time_limit,143,85
LA_inst718001.rcp,75545,0,time_limit,187,96
LA_inst719001.rcp,67204,0,time_limit,166,47
LA_inst72001.rcp,3316,1,search_exhausted,45,45
LA_inst73001.rcp,32,1,search_exhausted,128,128
LA_inst74001.rcp,32,1,search_exhausted,144,144
LA_inst75001.rcp,56,1,search_exhausted,88,88
LA_inst76001.rcp,32,1,search_exhausted,96,96
LA_inst77001.rcp,25360,0,time_limit,48,47
LA_inst78001.rcp,21965,1,search_exhausted,44,44
LA_inst79001.rcp,32,1,search_exhausted,128,128
LA_inst80001.rcp,85,1,search_exhausted,146,146
LA_inst8001.rcp,32,1,search_exhausted,144,144
LA_inst81001.rcp,32,1,search_exhausted,85,85
LA_inst82001.rcp,171,1,search_exhausted,97,97
LA_inst83001.rcp,31642,0,time_limit,54,47
LA_inst84001.rcp,28697,1,search_exhausted,51,51
LA_inst85001.rcp,49,1,search_exhausted,129,129
LA_inst86001.rcp,32,1,search_exhausted,144,144
LA_inst87001.rcp,58,1,search_exhausted,89,89
LA_inst88001.rcp,42,1,search_exhausted,102,102
LA_inst89001.rcp,33339,0,time_limit,57,47
LA_inst90001.rcp,384,1,search_exhausted,44,44
LA_inst9001.rcp,32,1,search_exhausted,85,85
LA_inst91001.rcp,49,1,search_exhausted,129,129
LA_inst92001.rcp,32,1,search_exhausted,144,144
LA_inst93001.rcp,32,1,search_exhausted,85,85
LA_inst94001.rcp,32,1,search_exhausted,96,96
LA_inst95001.rcp,26524,0,time_limit,49,47
LA_inst96001.rcp,37333,1,search_exhausted,47,47
LA_inst97001.rcp,36,1,search_exhausted,131,131
LA_inst98001.rcp,32,1,search_exhausted,144,144
LA_inst99001.rcp,32,1,search_exhausted,85,85
RC_inst1.rcp,32,1,search_exhausted,28,28
RC_inst100001.rcp,276,1,search_exhausted,92,92
RC_inst10001.rcp,32,1,search_exhausted,81,81
RC_inst1001.rcp,32,1,search_exhausted,81,81
RC_inst101001.rcp,71,1,search_exhausted,145,145
RC_inst102001.rcp,47354,0,time_limit,49,28
RC_inst103001.rcp,2663,1,search_exhausted,95,95
RC_inst104001.rcp,206,1,search_exhausted,151,151
RC_inst105001.rcp,38768,0,time_limit,47,28
RC_inst106001.rcp,205,1,search_exhausted,91,91
RC_inst107001.rcp,32,1,search_exhausted,142,142
RC_inst108001.rcp,42108,0,time_limit,46,28
RC_inst109001.rcp,1618,1,search_exhausted,98,98
RC_inst110001.rcp,75,1,search_exhausted,148,148
RC_inst11001.rcp,32,1,search_exhausted,142,142
RC_inst111001.rcp,43646,0,time_limit,56,28
RC_inst112001.rcp,142,1,search_exhausted,90,90
RC_inst113001.rcp,41,1,search_exhausted,142,142
RC_inst114001.rcp,46379,0,time_limit,53,28
RC_inst115001.rcp,167,1,search_exhausted,92,92
RC_inst116001.rcp,128,1,search_exhausted,144,144
RC_inst117001.rcp,38481,0,time_limit,53,28
RC_inst118001.rcp,522,1,search_exhausted,92,92
RC_inst119001.rcp,100,1,search_exhausted,151,151
RC_inst120001.rcp,44723,0,time_limit,57,28
RC_inst12001.rcp,32,1,search_exhausted,28,28
RC_inst121001.rcp,2661,1,search_exhausted,101,101
RC_inst122001.rcp,68,1,search_exhausted,148,148
RC_inst123001.rcp,45576,0,time_limit,57,28
RC_inst124001.rcp,12921,1,search_exhausted,107,107
RC_inst125001.rcp,330,1,search_exhausted,151,151
RC_inst126001.rcp,51933,0,time_limit,54,28
RC_inst127001.rcp,22955,1,search_exhausted,108,108
RC_inst128001.rcp,237,1,search_exhausted,144,144
RC_inst129001.rcp,46166,0,time_limit,67,28
RC_inst130001.rcp,4531,1,search_exhausted,104,104
RC_inst13001.rcp,32,1,search_exhausted,81,81
RC_inst131001.rcp,214,1,search_exhausted,145,145
RC_inst132001.rcp,51781,0,time_limit,62,28
RC_inst133001.rcp,251,1,search_exhausted,93,93
RC_inst134001.rcp,234,1,search_exhausted,147,147
RC_inst135001.rcp,45304,0,time_limit,50,28
RC_inst136001.rcp,3398,1,search_exhausted,99,99
RC_inst137001.rcp,457,1,search_exhausted,151,151
RC_inst138001.rcp,57581,0,time_limit,62,28
RC_inst139001.rcp,1726,1,search_exhausted,99,99
RC_inst140001.rcp,210,1,search_exhausted,146,146
RC_inst14001.rcp,32,1,search_exhausted,142,142
RC_inst141001.rcp,48961,0,time_limit,53,28
RC_inst142001.rcp,1840,1,search_exhausted,99,99
RC_inst143001.rcp,619,1,search_exhausted,149,149
RC_inst144001.rcp,43949,0,time_limit,53,28
RC_inst145001.rcp,4074,1,search_exhausted,101,101
RC_inst146001.rcp,87,1,search_exhausted,151,151
RC_inst147001.rcp,47254,0,time_limit,55,28
RC_inst148001.rcp,12552,1,search_exhausted,109,109
RC_inst149001.rcp,91,1,search_exhausted,148,148
RC_inst150001.rcp,57583,0,time_limit,72,28
RC_inst15001.rcp,32,1,search_exhausted,28,28
RC_inst151001.rcp,45869,1,search_exhausted,117,117
RC_inst152001.rcp,478,1,search_exhausted,152,152
RC_inst153001.rcp,57136,0,time_limit,74,28
RC_inst154001.rcp,82287,0,time_limit,119,96
RC_inst155001.rcp,364,1,search_exhausted,151,151
RC_inst156001.rcp,49470,0,time_limit,66,28
RC_inst157001.rcp,13520,1,search_exhausted,109,109
RC_inst158001.rcp,841,1,search_exhausted,146,146
RC_inst159001.rcp,53351,0,time_limit,70,28
RC_inst160001.rcp,12155,1,search_exhausted,112,112
RC_inst16001.rcp,32,1,search_exhausted,81,81
RC_inst161001.rcp,81,1,search_exhausted,145,145
RC_inst162001.rcp,48924,0,time_limit,63,28
RC_inst163001.rcp,76993,0,time_limit,122,91
RC_inst164001.rcp,282,1,search_exhausted,145,145
RC_inst165001.rcp,59767,0,time_limit,70,28
RC_inst166001.rcp,82594,0,time_limit,127,81
RC_inst167001.rcp,111,1,search_exhausted,145,145
RC_inst168001.rcp,55434,0,time_limit,72,28
RC_inst169001.rcp,22253,1,search_exhausted,109,109
RC_inst170001.rcp,49,1,search_exhausted,143,143
RC_inst17001.rcp,32,1,search_exhausted,142,142
RC_inst171001.rcp,63115,0,time_limit,90,28
RC_inst172001.rcp,52643,1,search_exhausted,114,114
RC_inst173001.rcp,814,1,search_exhausted,152,152
RC_inst174001.rcp,65079,0,time_limit,74,28
RC_inst175001.rcp,29959,1,search_exhausted,109,109
RC_inst176001.rcp,202,1,search_exhausted,150,150
RC_inst177001.rcp,64288,0,time_limit,67,28
RC_inst178001.rcp,18292,1,search_exhausted,109,109
RC_inst179001.rcp,587,1,search_exhausted,146,146
RC_inst180001.rcp,64016,0,time_limit,77,28
RC_inst18001.rcp,32,1,search_exhausted,28,28
RC_inst181001.rcp,65600,0,time_limit,116,81
RC_inst182001.rcp,1033,1,search_exhausted,149,149
RC_inst183001.rcp,57804,0,time_limit,78,28
RC_inst184001.rcp,31684,1,search_exhausted,112,112
RC_inst185001.rcp,1569,1,search_exhausted,154,154
RC_inst186001.rcp,61114,0,time_limit,84,28
RC_inst187001.rcp,74486,0,time_limit,117,91
RC_inst188001.rcp,431,1,search_exhausted,155,155
RC_inst189001.rcp,56186,0,time_limit,76,28
RC_inst190001.rcp,83232,0,time_limit,115,81
RC_inst19001.rcp,32,1,search_exhausted,81,81
RC_inst191001.rcp,81,1,search_exhausted,148,148
RC_inst192001.rcp,74312,0,time_limit,91,28
RC_inst193001.rcp,53381,1,search_exhausted,117,117
RC_inst194001.rcp,871,1,search_exhausted,156,156
RC_inst195001.rcp,67096,0,time_limit,92,28
RC_inst196001.rcp,71797,0,time_limit,117,91
RC_inst197001.rcp,424,1,search_exhausted,151,151
RC_inst198001.rcp,61650,0,time_limit,78,28
RC_inst199001.rcp,68145,0,time_limit,117,91
RC_inst200001.rcp,994,1,search_exhausted,156,156
RC_inst20001.rcp,32,1,search_exhausted,142,142
RC_inst2001.rcp,32,1,search_exhausted,142,142
RC_inst201001.rcp,63588,0,time_limit,78,28
RC_inst202001.rcp,93382,0,time_limit,128,81
RC_inst203001.rcp,2048,1,search_exhausted,158,158
RC_inst204001.rcp,55664,0,time_limit,76,28
RC_inst205001.rcp,80777,0,time_limit,129,81
RC_inst206001.rcp,576,1,search_exhausted,154,154
RC_inst207001.rcp,62652,0,time_limit,85,28
RC_inst208001.rcp,26755,1,search_exhausted,111,111
RC_inst209001.rcp,197,1,search_exhausted,145,145
RC_inst210001.rcp,55757,0,time_limit,76,28
RC_inst21001.rcp,32,1,search_exhausted,28,28
RC_inst211001.rcp,97154,0,time_limit,141,81
RC_inst212001.rcp,1251,1,search_exhausted,157,157
RC_inst213001.rcp,62089,0,time_limit,91,28
RC_inst214001.rcp,78574,0,time_limit,122,81
RC_inst215001.rcp,3204,1,search_exhausted,155,155
RC_inst216001.rcp,67329,0,time_limit,98,28
RC_inst217001.rcp,79906,0,time_limit,124,81
RC_inst218001.rcp,1013,1,search_exhausted,154,154
RC_inst219001.rcp,61087,0,time_limit,81,28
RC_inst220001.rcp,84885,0,time_limit,131,81
RC_inst22001.rcp,32,1,search_exhausted,81,81
RC_inst221001.rcp,1066,1,search_exhausted,152,152
RC_inst222001.rcp,72233,0,time_limit,80,28
RC_inst223001.rcp,102278,0,time_limit,128,81
RC_inst224001.rcp,1265,1,search_exhausted,152,152
RC_inst225001.rcp,74512,0,time_limit,89,28
RC_inst226001.rcp,85894,0,time_limit,125,81
RC_inst227001.rcp,1573,1,search_exhausted,152,152
RC_inst228001.rcp,59605,0,time_limit,85,28
RC_inst229001.rcp,74995,0,time_limit,130,81
RC_inst230001.rcp,760,1,search_exhausted,149,149
RC_inst23001.rcp,32,1,search_exhausted,142,142
RC_inst231001.rcp,79583,0,time_limit,94,28
RC_inst232001.rcp,82521,0,time_limit,126,81
RC_inst233001.rcp,440,1,search_exhausted,156,156
RC_inst234001.rcp,77624,0,time_limit,101,28
RC_inst235001.rcp,99123,0,time_limit,145,81
RC_inst236001.rcp,2895,1,search_exhausted,157,157
RC_inst237001.rcp,71089,0,time_limit,98,28
RC_inst238001.rcp,72933,0,time_limit,126,81
RC_inst239001.rcp,468,1,search_exhausted,154,154
RC_inst240001.rcp,61293,0,time_limit,90,28
RC_inst24001.rcp,32,1,search_exhausted,28,28
RC_inst241001.rcp,95903,0,time_limit,137,81
RC_inst242001.rcp,758,1,search_exhausted,152,152
RC_inst243001.rcp,65918,0,time_limit,95,28
RC_inst244001.rcp,96484,0,time_limit,141,81
RC_inst245001.rcp,2831,1,search_exhausted,152,152
RC_inst246001.rcp,64801,0,time_limit,90,28
RC_inst247001.rcp,34666,1,search_exhausted,109,109
RC_inst248001.rcp,992,1,search_exhausted,152,152
RC_inst249001.rcp,65780,0,time_limit,97,28
RC_inst250001.rcp,78199,0,time_limit,122,81
RC_inst25001.rcp,32,1,search_exhausted,81,81
RC_inst251001.rcp,779,1,search_exhausted,149,149
RC_inst252001.rcp,74545,0,time_limit,91,28
RC_inst253001.rcp,75124,0,time_limit,130,81
RC_inst254001.rcp,5171,1,search_exhausted,159,159
RC_inst255001.rcp,69335,0,time_limit,99,28
RC_inst256001.rcp,87799,0,time_limit,129,81
RC_inst257001.rcp,1777,1,search_exhausted,151,151
RC_inst258001.rcp,66524,0,time_limit,92,28
RC_inst259001.rcp,91294,0,time_limit,150,81
RC_inst260001.rcp,491,1,search_exhausted,152,152
RC_inst26001.rcp,32,1,search_exhausted,142,142
RC_inst261001.rcp,79663,0,time_limit,113,28
RC_inst262001.rcp,92803,0,time_limit,137,81
RC_inst263001.rcp,2019,1,search_exhausted,157,157
RC_inst264001.rcp,73605,0,time_limit,89,28
RC_inst265001.rcp,77350,0,time_limit,134,81
RC_inst266001.rcp,2118,1,search_exhausted,160,160
RC_inst267001.rcp,63434,0,time_limit,90,28
RC_inst268001.rcp,87842,0,time_limit,127,81
RC_inst269001.rcp,2827,1,search_exhausted,156,156
RC_inst270001.rcp,32,1,search_exhausted,28,28
RC_inst27001.rcp,32,1,search_exhausted,28,28
RC_inst271001.rcp,32,1,search_exhausted,81,81
RC_inst272001.rcp,32,1,search_exhausted,142,142
RC_inst273001.rcp,32,1,search_exhausted,28,28
RC_inst274001.rcp,32,1,search_exhausted,81,81
RC_inst275001.rcp,32,1,search_exhausted,142,142
RC_inst276001.rcp,32,1,search_exhausted,28,28
RC_inst277001.rcp,32,1,search_exhausted,81,81
RC_inst278001.rcp,32,1,search_exhausted,142,142
RC_inst279001.rcp,32,1,search_exhausted,28,28
RC_inst280001.rcp,32,1,search_exhausted,81,81
RC_inst28001.rcp,32,1,search_exhausted,81,81
RC_inst281001.rcp,32,1,search_exhausted,142,142
RC_inst282001.rcp,30397,0,time_limit,29,28
RC_inst283001.rcp,32,1,search_exhausted,81,81
RC_inst284001.rcp,32,1,search_exhausted,142,142
RC_inst285001.rcp,30478,0,time_limit,31,28
RC_inst286001.rcp,32,1,search_exhausted,81,81
RC_inst287001.rcp,32,1,search_exhausted,142,142
RC_inst288001.rcp,37687,0,time_limit,29,28
RC_inst289001.rcp,32,1,search_exhausted,81,81
RC_inst290001.rcp,32,1,search_exhausted,142,142
RC_inst29001.rcp,32,1,search_exhausted,142,142
RC_inst291001.rcp,32,1,search_exhausted,28,28
RC_inst292001.rcp,32,1,search_exhausted,81,81
RC_inst293001.rcp,32,1,search_exhausted,142,142
RC_inst294001.rcp,32,1,search_exhausted,28,28
RC_inst295001.rcp,32,1,search_exhausted,81,81
RC_inst296001.rcp,32,1,search_exhausted,142,142
RC_inst297001.rcp,32,1,search_exhausted,28,28
RC_inst298001.rcp,32,1,search_exhausted,81,81
RC_inst299001.rcp,32,1,search_exhausted,142,142
RC_inst300001.rcp,39638,0,time_limit,49,28
RC_inst30001.rcp,32,1,search_exhausted,28,28
RC_inst3001.rcp,32,1,search_exhausted,28,28
RC_inst301001.rcp,134,1,search_exhausted,86,86
RC_inst302001.rcp,32,1,search_exhausted,142,142
RC_inst303001.rcp,37490,0,time_limit,45,28
RC_inst304001.rcp,146,1,search_exhausted,85,85
RC_inst305001.rcp,71,1,search_exhausted,145,145
RC_inst306001.rcp,46269,0,time_limit,47,28
RC_inst307001.rcp,32,1,search_exhausted,81,81
RC_inst308001.rcp,32,1,search_exhausted,142,142
RC_inst309001.rcp,41533,0,time_limit,43,28
RC_inst310001.rcp,172,1,search_exhausted,87,87
RC_inst31001.rcp,32,1,search_exhausted,81,81
RC_inst311001.rcp,32,1,search_exhausted,142,142
RC_inst312001.rcp,38671,0,time_limit,43,28
RC_inst313001.rcp,102,1,search_exhausted,86,86
RC_inst314001.rcp,32,1,search_exhausted,142,142
RC_inst315001.rcp,53128,0,time_limit,53,28
RC_inst316001.rcp,134,1,search_exhausted,84,84
RC_inst317001.rcp,128,1,search_exhausted,145,145
RC_inst318001.rcp,48032,0,time_limit,43,28
RC_inst319001.rcp,41,1,search_exhausted,85,85
RC_inst320001.rcp,32,1,search_exhausted,142,142
RC_inst32001.rcp,32,1,search_exhausted,142,142
RC_inst321001.rcp,41413,0,time_limit,39,28
RC_inst322001.rcp,233,1,search_exhausted,88,88
RC_inst323001.rcp,71,1,search_exhausted,145,145
RC_inst324001.rcp,38994,0,time_limit,43,28
RC_inst325001.rcp,502,1,search_exhausted,87,87
RC_inst326001.rcp,32,1,search_exhausted,142,142
RC_inst327001.rcp,46900,0,time_limit,40,28
RC_inst328001.rcp,311,1,search_exhausted,91,91
RC_inst329001.rcp,32,1,search_exhausted,142,142
RC_inst330001.rcp,51191,0,time_limit,77,28
RC_inst33001.rcp,27258,0,time_limit,29,28
RC_inst331001.rcp,23573,1,search_exhausted,110,110
RC_inst332001.rcp,122,1,search_exhausted,144,144
RC_inst333001.rcp,53831,0,time_limit,69,28
RC_inst334001.rcp,4502,1,search_exhausted,105,105
RC_inst335001.rcp,825,1,search_exhausted,152,152
RC_inst336001.rcp,47039,0,time_limit,54,28
RC_inst337001.rcp,15170,1,search_exhausted,109,109
RC_inst338001.rcp,95,1,search_exhausted,151,151
RC_inst339001.rcp,55331,0,time_limit,70,28
RC_inst340001.rcp,46668,1,search_exhausted,116,116
RC_inst34001.rcp,346,1,search_exhausted,86,86
RC_inst341001.rcp,264,1,search_exhausted,150,150
RC_inst342001.rcp,55359,0,time_limit,72,28
RC_inst343001.rcp,45755,1,search_exhausted,107,107
RC_inst344001.rcp,181,1,search_exhausted,151,151
RC_inst345001.rcp,55169,0,time_limit,68,28
RC_inst346001.rcp,35941,1,search_exhausted,116,116
RC_inst347001.rcp,93,1,search_exhausted,147,147
RC_inst348001.rcp,62914,0,time_limit,63,28
RC_inst349001.rcp,4957,1,search_exhausted,100,100
RC_inst350001.rcp,71,1,search_exhausted,145,145
RC_inst35001.rcp,32,1,search_exhausted,142,142
RC_inst351001.rcp,59281,0,time_limit,71,28
RC_inst352001.rcp,12320,1,search_exhausted,103,103
RC_inst353001.rcp,304,1,search_exhausted,149,149
RC_inst354001.rcp,55346,0,time_limit,63,28
RC_inst355001.rcp,8744,1,search_exhausted,102,102
RC_inst356001.rcp,109,1,search_exhausted,147,147
RC_inst357001.rcp,52545,0,time_limit,71,28
RC_inst358001.rcp,9926,1,search_exhausted,106,106
RC_inst359001.rcp,171,1,search_exhausted,148,148
RC_inst360001.rcp,56613,0,time_limit,89,28
RC_inst36001.rcp,87,1,search_exhausted,28,28
RC_inst361001.rcp,85726,0,time_limit,142,81
RC_inst362001.rcp,1981,1,search_exhausted,161,161
RC_inst363001.rcp,70002,0,time_limit,82,28
RC_inst364001.rcp,72042,0,time_limit,130,81
RC_inst365001.rcp,1233,1,search_exhausted,152,152
RC_inst366001.rcp,59464,0,time_limit,94,28
RC_inst367001.rcp,88919,0,time_limit,140,81
RC_inst368001.rcp,382,1,search_exhausted,148,148
RC_inst369001.rcp,52545,0,time_limit,85,28
RC_inst370001.rcp,75935,0,time_limit,116,81
RC_inst37001.rcp,32,1,search_exhausted,81,81
RC_inst371001.rcp,483,1,search_exhausted,149,149
RC_inst372001.rcp,58116,0,time_limit,103,28
RC_inst373001.rcp,85449,0,time_limit,135,81
RC_inst374001.rcp,4203,1,search_exhausted,158,158
RC_inst375001.rcp,73928,0,time_limit,94,28
RC_inst376001.rcp,59900,1,search_exhausted,113,113
RC_inst377001.rcp,1451,1,search_exhausted,160,160
RC_inst378001.rcp,64588,0,time_limit,95,28
RC_inst379001.rcp,79593,0,time_limit,134,81
RC_inst380001.rcp,162,1,search_exhausted,151,151
RC_inst38001.rcp,32,1,search_exhausted,142,142
RC_inst381001.rcp,63595,0,time_limit,108,28
RC_inst382001.rcp,64443,0,time_limit,131,81
RC_inst383001.rcp,2951,1,search_exhausted,157,157
RC_inst384001.rcp,64255,0,time_limit,91,28
RC_inst385001.rcp,85787,0,time_limit,122,81
RC_inst386001.rcp,494,1,search_exhausted,152,152
RC_inst387001.rcp,59537,0,time_limit,104,28
RC_inst388001.rcp,88557,0,time_limit,129,81
RC_inst389001.rcp,1018,1,search_exhausted,149,149
RC_inst390001.rcp,76297,0,time_limit,116,28
RC_inst39001.rcp,32,1,search_exhausted,28,28
RC_inst391001.rcp,91248,0,time_limit,153,81
RC_inst392001.rcp,24280,1,search_exhausted,165,165
RC_inst393001.rcp,73521,0,time_limit,127,28
RC_inst394001.rcp,94410,0,time_limit,155,81
RC_inst395001.rcp,364,1,search_exhausted,154,154
RC_inst396001.rcp,70895,0,time_limit,113,28
RC_inst397001.rcp,84003,0,time_limit,149,81
RC_inst398001.rcp,26627,1,search_exhausted,166,166
RC_inst399001.rcp,69195,0,time_limit,121,28
RC_inst400001.rcp,80192,0,time_limit,142,81
RC_inst40001.rcp,32,1,search_exhausted,81,81
RC_inst4001.rcp,32,1,search_exhausted,81,81
RC_inst401001.rcp,4291,1,search_exhausted,165,165
RC_inst402001.rcp,70185,0,time_limit,114,28
RC_inst403001.rcp,87974,0,time_limit,145,81
RC_inst404001.rcp,26627,1,search_exhausted,166,166
RC_inst405001.rcp,62575,0,time_limit,114,28
RC_inst406001.rcp,93326,0,time_limit,153,81
RC_inst407001.rcp,5272,1,search_exhausted,158,158
RC_inst408001.rcp,70349,0,time_limit,125,28
RC_inst409001.rcp,86319,0,time_limit,153,81
RC_inst410001.rcp,9934,1,search_exhausted,161,161
RC_inst41001.rcp,32,1,search_exhausted,142,142
RC_inst411001.rcp,73347,0,time_limit,118,28
RC_inst412001.rcp,90165,0,time_limit,134,81
RC_inst413001.rcp,955,1,search_exhausted,150,150
RC_inst414001.rcp,71173,0,time_limit,118,28
RC_inst415001.rcp,88697,0,time_limit,155,81
RC_inst416001.rcp,19975,1,search_exhausted,165,165
RC_inst417001.rcp,70429,0,time_limit,119,28
RC_inst418001.rcp,88729,0,time_limit,149,81
RC_inst419001.rcp,26627,1,search_exhausted,166,166
RC_inst420001.rcp,71335,0,time_limit,128,28
RC_inst42001.rcp,35,1,search_exhausted,28,28
RC_inst421001.rcp,84102,0,time_limit,158,81
RC_inst422001.rcp,9115,1,search_exhausted,161,161
RC_inst423001.rcp,69256,0,time_limit,128,28
RC_inst424001.rcp,81860,0,time_limit,158,81
RC_inst425001.rcp,26627,1,search_exhausted,166,166
RC_inst426001.rcp,71186,0,time_limit,129,28
RC_inst427001.rcp,83795,0,time_limit,158,81
RC_inst428001.rcp,26627,1,search_exhausted,166,166
RC_inst429001.rcp,70448,0,time_limit,124,28
RC_inst430001.rcp,89473,0,time_limit,153,81
RC_inst43001.rcp,32,1,search_exhausted,81,81
RC_inst431001.rcp,26627,1,search_exhausted,166,166
RC_inst432001.rcp,71332,0,time_limit,123,28
RC_inst433001.rcp,83398,0,time_limit,158,81
RC_inst434001.rcp,26627,1,search_exhausted,166,166
